"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86"
"BLIND" 4203 5241 5618 6324 6712 7156 7104 7414 7439 7536 7783 7699 7708 7789 7911 7669 7789 7959 7983 8101 8067 7860 7781 7733 7666 7570 7362 7335 7058 6857 6739 6240 6094 5734 5532 5136 5028 4552 4198 3885 3505 3348 2877 2743 2484 2201 1931 1755 1622 1399 1212 989 915 751 631 537 437 335 304 228 201 150 125 89 71 52 40 29 14 19 9 8 6 2 5 0 0 0 0 0 0 0 0 0 0 0 0
"ULCER" 4242 5104 5429 5982 6417 6730 6543 6707 6678 6460 6311 6436 6321 6386 6328 6280 6280 6170 6111 6081 6085 5976 5787 5687 5760 5551 5309 5102 4948 4645 4433 4223 3991 3679 3409 3237 2824 2549 2387 2085 1913 1714 1513 1328 1157 1015 870 779 641 581 471 400 349 268 244 171 148 107 80 72 52 44 30 26 20 17 12 7 1 4 9 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0
"AMP" 865 1902 2850 4013 4802 5882 6611 7325 7881 8107 8342 8588 8688 8747 8925 8867 9051 8683 8684 8951 8940 8846 8735 8532 8606 8518 8333 8107 8043 7644 7416 7095 6851 6575 6216 5875 5451 5125 4752 4481 4079 3750 3424 3037 2816 2525 2198 1928 1760 1595 1380 1236 1060 927 785 644 546 441 340 299 221 196 138 106 87 72 40 31 28 11 20 10 3 1 1 0 1 0 0 0 0 0 0 0 0 0 0
"AMP2" 93 310 558 910 1207 1649 2021 2518 2932 3277 3595 3884 4151 4345 4526 4649 4786 5037 4890 4943 5040 5134 5197 4994 5038 4985 5097 4854 4716 4791 4574 4347 4241 4159 3950 3847 3589 3457 3213 3062 2803 2555 2378 2200 2010 1805 1607 1450 1272 1121 1024 881 757 636 561 500 419 344 290 243 167 143 106 86 68 37 31 27 22 12 10 7 4 0 2 1 1 0 0 0 0 0 0 0 0 0 0
"RENAL" 118 216 269 358 427 527 632 694 731 853 869 972 1016 1132 1172 1244 1217 1246 1355 1341 1299 1362 1360 1307 1345 1249 1354 1315 1239 1188 1184 1098 1087 997 1051 960 931 867 818 775 733 714 640 583 536 490 469 365 430 344 322 257 233 192 191 147 146 118 106 76 71 54 56 35 32 23 13 12 7 7 4 2 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
"CHF" 30666 32108 33156 34209 34882 36059 35854 35608 35526 35050 34867 34797 34626 34120 33311 32498 31952 31571 30917 30077 28941 27802 27771 26644 25338 24742 23894 22425 21413 20453 19167 18051 17030 15864 14884 14096 12913 11739 11084 10151 9151 8504 7677 6822 6312 5589 4919 4322 3733 3323 2954 2520 2154 1872 1637 1328 1110 953 769 654 483 431 316 258 205 150 124 72 79 51 47 18 16 15 9 1 3 1 1 0 0 0 0 0 0 0 0
"CANB" 4299 13102 21116 29060 36601 43893 51190 58072 64699 70733 76305 81278 85642 89592 92841 95878 98220 100198 101637 102501 103043 103012 102580 101730 100444 98979 97319 95353 92972 90454 87727 84891 81956 78759 75422 71884 68326 64803 61255 57610 53966 50578 47122 43778 40462 37266 34200 31136 28237 25492 22972 20673 18393 16367 14547 12865 11267 9670 8232 6962 5889 4889 3911 3115 2455 1951 1483 1138 864 645 491 341 207 133 77 38 20 9 2 2 2 1 0 0 0 0 0
"CANC" 2674 6465 9713 12605 15196 17613 19592 21113 22549 23640 24563 25169 25472 25765 25931 25982 25856 25412 24865 24305 23800 23174 22427 21676 20921 20183 19205 18453 17621 16883 15995 15046 14157 13214 12394 11627 10815 9951 9259 8518 7853 7168 6591 5911 5405 4803 4262 3814 3430 3047 2647 2330 2035 1803 1575 1382 1147 939 806 669 544 431 357 290 224 167 124 99 69 51 32 18 15 13 8 4 4 2 2 1 1 0 0 0 0 0 0
"OST" 65688 133617 201997 269918 338569 405768 469967 530686 587594 640297 688609 733795 774409 810786 842417 869455 891888 910186 924352 934365 940116 942123 940168 934346 925341 913560 898206 880107 859223 836171 810851 783786 755440 725676 694596 662489 629549 596475 563546 530074 496784 463928 432257 400845 370098 340773 312365 284928 258681 234099 210707 189062 168348 149079 131503 114858 99869 86126 73368 61996 51979 42907 35028 28330 22487 17823 13736 10588 8081 5989 4418 3095 2125 1394 829 448 246 110 47 30 7 2 0 0 0 0 0
"DEP" 145155 283037 412974 535216 649445 756219 853621 941884 1020597 1089921 1150361 1201524 1244408 1278162 1304139 1321978 1333005 1337365 1334826 1326454 1312577 1293676 1269717 1242675 1211851 1178258 1141017 1101431 1059710 1016481 971701 926025 879960 833024 785975 738898 692721 647177 602712 558552 515330 473964 434856 397030 360271 326098 293288 262055 232913 206525 181601 159260 138515 119633 102636 87224 73515 61529 50808 41574 33517 26565 20900 16152 12165 9187 6807 4938 3616 2552 1767 1183 768 471 278 141 92 32 9 6 2 0 0 0 0 0 0
"DEMENTIA" 7698 4884 5691 6415 7126 8436 9746 10782 11786 13428 14570 16153 17504 19082 20115 21560 22314 22785 23607 23834 24207 24434 24154 23937 23932 23555 24147 24252 23757 23423 23325 22786 22689 22403 22091 21647 21330 20965 20808 19925 19679 19076 18776 18357 17676 17362 16475 15925 14900 14057 13325 12672 12163 11375 11069 10451 9889 9454 8670 8071 7107 6486 5407 4529 3697 3091 2435 1912 1515 1135 808 520 389 265 153 85 45 26 7 2 0 0 0 0 0 0 0
"BMI" 32144.2968828659 33260.5662975624 33873.9067006937 34489.2600261267 35106.2371788313 35725.5915502151 35937.2278641254 36139.4684232996 36333.5054369104 36518.3589361569 36694.0050194469 36861.7976724431 37018.7435133608 37167.0422351321 37304.7186869022 37432.6113771992 37548.7045612921 37652.5143391718 37744.3502350819 37822.5795419073 37884.5175518682 37934.2387824068 37964.854394746 37977.6193200169 37977.34430057 37956.0796937559 37914.8171940929 37849.636857214 37763.247086341 37655.7444630034 37523.9741937496 37369.0139857789 37185.797137845 36977.3762932415 36746.8970439671 36490.0894132784 36206.1845348578 35898.3485122188 35558.5234458284 35184.8529864435 34783.2697930561 34345.8813920301 33892.1859934012 33396.5112515775 32866.1494903247 32312.6705599035 31712.2850193218 31089.8592437872 30423.6071484041 29720.0734908892 28960.4840394815 28179.218295696 27350.0455011913 26510.4401132991 25634.8687129159 24697.3814940153 23784.5095657068 22845.6472924827 21916.1913540837 20977.691019059 20069.2453999382 19163.8054715509 18244.0479658112 17328.8853624705 16402.6525991986 15554.5798229337 14554.8855769116 13727.4298613969 13001.5329827852 12370.7847929706 11585.6644513185 10395.0565891754 8690.15424507483 6615.09266284605 4390.66274522002 2378.19679961661 1316.52758081929 548.297187275206 256.838809884654 158.778199660346 29.8093859299663 5 0 0 0 0 0
