"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86"
"DEP" 18493 35999 52590 68366 83340 97347 110214 122320 132955 142474 150907 158128 164269 169451 173679 177052 179199 180473 181023 181038 180225 178631 176732 174053 170884 167239 163064 158387 153551 148338 142800 136915 130806 124389 117864 111080 104458 98068 91512 85121 78782 72521 66622 61051 55556 50329 45605 41032 36864 33078 29600 26378 23382 20592 18022 15609 13421 11503 9571 7986 6494 5160 4102 3193 2371 1824 1366 1006 720 528 370 258 158 102 56 21 12 9 4 4 0 0 0 0 0 0 0
"DEMENTIA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"BMI" 33123.4933338736 33736.6801237835 34317.7674307755 34903.9644478108 35493.3342118462 36085.7083993562 36303.770392108 36509.6659834996 36706.7406937868 36893.9931792618 37071.1562993023 37240.3403637062 37398.3652133306 37544.6900190205 37679.3011750682 37802.5904636124 37914.0879556448 38011.5807149702 38093.6946241325 38160.8979858946 38210.2569949961 38240.8359070646 38249.1251565297 38246.1004713553 38222.387086489 38182.9539678853 38120.6689001641 38025.8425494835 37914.7215019269 37774.8597848853 37608.2870818001 37422.1567930951 37207.6098812427 36967.1445368659 36694.7053094534 36397.4393952165 36072.1255342668 35718.7288185608 35329.4764614591 34895.4108759135 34431.0348323336 33915.4863858463 33378.5190592816 32788.4536642845 32155.1147489399 31487.1972298679 30769.304732294 30003.7723490482 29228.7665038258 28398.7910476351 27526.8127603654 26621.6133244984 25691.6785058169 24752.8954492197 23816.8019442095 22697.5167384701 21794.2162281043 20800.429915567 19846.6905009216 18816.3089260806 18086.7998915815 17273.5118665137 16619.6937402858 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"BMI_B" 34851.7650834566 34308.1958672519 34891.7514051001 35480.5714933381 36073.0877681284 36669.0726211007 36890.9963920981 37101.1001769926 37302.9098252877 37495.3914927778 37678.3118527422 37853.8454207884 38018.5582824494 38172.1908507538 38314.6441543101 38446.4598825034 38566.9377597219 38674.0936240027 38766.0340651163 38843.8740702554 38904.1479882607 38946.3190402057 38966.7689329316 38976.5783369055 38965.7172924222 38939.3970923744 38891.1832455762 38810.815023123 38713.4788061106 38588.6024270247 38436.9279890664 38266.5315135463 38067.7076007867 37843.7558824021 37587.7426046118 37307.6836942933 36999.0100539564 36661.7385510854 36288.9907917043 35872.3399157106 35425.4744864097 34929.139614479 34410.117894492 33837.1858285867 33221.9069185375 32572.1759926588 31873.2796980035 31125.7724663033 30367.2390122487 29553.4375190044 28698.4735959285 27807.9817988839 26889.3497132865 25961.9054679992 25031.7765709335 23926.4514737792 23024.3386820732 22026.7534553318 21069.15800404 20029.760526082 19278.3825573847 18443.1701477744 17764.2083996935 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"glyc" 1867.47692902177 1891.63483493113 1935.6153404007 2007.62567788663 2099.9169937027 2198.22217370785 2288.74434080193 2364.03862083312 2430.90489218341 2494.58792424633 2559.31910923251 2629.63837333714 2702.63345853473 2779.5221881739 2862.83349060039 2945.94652072241 3029.87746249206 3116.51475997349 3205.77961333875 3297.18786044417 3390.19496825779 3487.3527862419 3585.3642873954 3684.96423347583 3782.4146627939 3891.56586411402 3997.08339052326 4100.12422402373 4200.08909943851 4303.73724941975 4411.40611047329 4524.00959881683 4630.47969961285 4730.19676160062 4829.28119460845 4923.27416970963 5019.54781823888 5099.77371504789 5185.73439269041 5261.88800577985 5326.65323185449 5404.12192686401 5486.69706051826 5547.61205009258 5618.54685005257 5689.77311550229 5744.11503576574 5803.7407471749 5879.51972340401 5905.84181856968 5966.66598008047 6044.08659454665 6087.20220898163 6144.92070757928 6174.2576260247 6321.78444228097 6323.83504689278 6353.15718147015 6426.89656440183 6372.51962484656 6229.24908044896 6104.72757647537 5797.74255910505 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"HBA" 5934.14548334759 5953.4536161427 5991.09131933455 6037.85706800359 6082.14069653997 6118.22716094622 6143.88035921444 6169.54713563162 6197.44721202879 6225.88565263792 6254.08391787791 6284.22340628121 6312.83125773823 6341.54034413376 6369.87035316002 6395.49414252625 6421.1697173573 6446.41345950402 6472.08866290906 6497.22589812978 6523.52659022295 6550.38640918353 6571.08080665803 6595.5165440709 6619.26652364981 6642.75985288366 6667.25703136773 6690.16323590629 6709.5426920022 6728.77728360882 6749.61207857773 6769.64953046963 6789.2212026439 6808.96316102285 6820.83314436408 6831.5613367857 6842.33001637842 6848.26868181409 6855.05210222364 6857.63162584773 6858.42198127698 6863.17264803115 6866.37264148892 6864.44254858896 6863.25734110742 6864.03002484763 6860.60299516955 6858.81138666012 6859.46757298387 6850.79241215296 6852.57483699791 6855.79702244919 6854.08214991161 6846.37021783232 6836.66757007047 6855.94684324985 6832.8015424053 6827.10569868584 6834.75482854886 6825.95756537272 6781.52800931538 6737.52533921642 6669.75043201546 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"CHOL" 4914.03976815379 4899.89691589098 4849.49173789316 4807.36914607348 4768.5337523595 4731.55384446964 4696.77372034148 4663.82592264415 4632.6662807939 4602.72506609336 4574.24429786527 4546.10082548082 4519.47254416897 4494.08434941683 4469.34003895073 4446.26195532471 4424.20602431555 4403.99609425432 4384.24455941623 4366.65830331038 4351.34293517923 4338.42305713876 4327.40687807972 4319.53963429763 4313.08328532353 4309.74010892149 4309.68868333771 4311.85011319616 4314.66374084233 4322.31506635875 4332.62526605557 4346.41965992846 4363.32211503635 4384.17091556363 4409.1919510672 4439.40406080108 4475.82646682863 4512.12336546956 4556.95486670877 4606.169249559 4662.49195879485 4729.02462693969 4796.66264059512 4866.70323901257 4946.79860047003 5035.30108352812 5127.21535625748 5229.56104965827 5332.28590822682 5434.32695212197 5551.26561329167 5670.65229622181 5787.34981716862 5911.74530983338 6028.14573382263 6191.44032270428 6299.53058605353 6422.00529571233 6553.26202391898 6665.42341889509 6767.2947645974 6873.44797005333 6946.22458515666 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"SBP" 126823.078209751 128282.11090341 128313.693036674 128343.234273987 128367.452851928 128386.212963624 128396.417103793 128401.281482094 128394.886665455 128381.063548475 128357.685060583 128334.177662963 128295.457067795 128247.728296984 128187.481352388 128099.738984979 128016.763383545 127921.447349256 127816.075972291 127700.015421503 127567.557845092 127423.436540465 127266.097090896 127098.396729733 126934.779126447 126752.448524475 126547.631448098 126335.317670967 126128.849951625 125900.034896024 125664.360993338 125424.099846925 125167.896910276 124892.313164075 124628.362193471 124362.709493118 124096.469295459 123861.003453195 123615.755197413 123366.935067667 123101.398942864 122869.396903885 122552.075848948 122293.657451975 122040.427405248 121830.580159277 121565.114320832 121331.280247091 121161.869874535 121006.074833413 120805.376692231 120735.920563136 120697.865100874 120768.59680425 120822.613968245 120892.105877262 121291.213962147 121459.447737512 121802.132320189 122472.06923382 123192.177846249 124003.933788352 124970.267020439 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"HDL" 1686.46098765087 1699.64546163304 1712.34232898853 1724.95198483935 1737.42598372163 1749.68407950034 1761.74039655139 1773.81753696688 1785.75175963106 1797.35488329202 1808.87808716116 1820.22291381473 1831.49473109367 1842.36670146202 1853.20583128568 1863.26915112797 1873.40096150313 1883.45185422642 1893.09010221284 1902.47576363394 1911.40213599915 1920.49333698186 1929.29624763813 1938.12485320108 1945.66605488827 1953.58271741057 1961.13026915629 1968.46419926947 1975.70285885128 1982.32956065335 1988.34338754716 1993.29567789932 1998.21783639298 2003.78459820066 2009.80871704004 2015.09921512264 2020.76821032867 2025.4377375708 2031.75672204026 2037.54366372079 2043.23001686091 2049.91886728934 2056.545992562 2065.01172865511 2072.04322625852 2078.51431154537 2086.23893418917 2094.1584271412 2100.73927540263 2108.59288303854 2115.69615470641 2126.12154662052 2134.94689603702 2141.23873073589 2145.34567276521 2147.57463224474 2148.52256985533 2150.31458600112 2152.03290047621 2158.7831732502 2169.57049380417 2171.01796225132 2181.58857705306 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"MMSE" 11647.7503716491 11647.3186436997 11647.2072194976 11647.2518267519 11647.174139961 11647.0837305891 11647.241231359 11646.9341334781 11646.6610214565 11645.5795424035 11645.2356156096 11645.2011004234 11645.0703937332 11645.6063597064 11644.9044186743 11644.6332377566 11643.5461436348 11642.7942231303 11641.9790023034 11641.8632511787 11639.9581140713 11639.3268697159 11641.9493116141 11640.9616144294 11638.3636093302 11638.3486120671 11637.776155162 11637.2112569734 11634.6530206763 11634.8424930991 11633.1955504351 11631.7226342185 11629.6896736356 11629.8407821378 11628.837585215 11631.082369012 11628.9091498921 11630.0263837851 11626.7648673931 11623.8539341908 11622.4538187642 11619.6261995286 11616.673706411 11611.4828130409 11611.9307243127 11607.0910197086 11605.849422292 11611.4877647111 11608.3343989646 11607.1926014662 11613.0394636906 11613.5144493946 11599.6965875812 11597.7598620389 11594.7569548514 11597.5132813178 11581.9973123219 11577.8244198652 11562.4469235666 11533.3535157721 11483.9031298297 11492.9379862054 11495.5690352819 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"N" 0 620130 615501 610065 604030 597409 590188 582245 573988 564827 555030 544664 533765 522187 510150 497799 484767 471251 457486 443522 429493 415203 400479 385820 370942 356229 341419 326548 311758 297472 282962 268724 254578 240732 226930 213523 200105 187289 175012 162913 151243 139902 128710 118525 108845 99457 90528 82235 74437 67297 60659 54268 48467 43161 38049 33459 28677 24800 21217 17724 14752 12055 9724 7726 6132 4664 3609 2764 2058 1527 1069 779 542 357 213 129 38 19 15 5 5 0 0 0 0 0 0
"DAYS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FCHD" 563 791 937 1036 1075 1207 1188 1310 1460 1583 1627 1734 1782 1853 1791 1995 2005 2036 2012 2199 2135 2144 2102 2088 2112 2103 2068 1964 1985 1976 1953 1933 1830 1808 1818 1700 1609 1584 1429 1482 1409 1243 1218 1145 1148 965 898 796 821 685 644 543 543 472 450 361 336 277 279 262 202 138 145 134 85 77 55 49 37 19 17 13 6 5 3 0 0 1 0 0 0 0 0 0 0 0 0
"FCVD" 514 605 672 741 811 854 904 1031 1093 1197 1261 1294 1291 1262 1371 1409 1381 1447 1456 1453 1518 1570 1466 1467 1466 1492 1496 1469 1477 1375 1383 1371 1373 1293 1295 1191 1081 1078 1057 1009 969 912 925 850 737 707 635 583 555 544 442 391 347 343 324 291 254 222 202 197 161 143 110 106 72 58 37 30 18 18 15 7 5 5 3 2 0 0 0 1 0 0 0 0 0 0 0
"UPTAKE" 620130 615501 610065 604030 597409 590188 582245 573988 564827 555030 544664 533765 522187 510150 497799 484767 471251 457486 443522 429493 415203 400479 385820 370942 356229 341419 326548 311758 297472 282962 268724 254578 240732 226930 213523 200105 187289 175012 162913 151243 139902 128710 118525 108845 99457 90528 82235 74437 67297 60659 54268 48467 43161 38049 33459 28677 24800 21217 17724 14752 12055 9724 7726 6132 4664 3609 2764 2058 1527 1069 779 542 357 213 129 38 19 15 5 5 0 0 0 0 0 0 0
"DMCOST" 7238640.91976101 21010664.2974417 34218959.2578982 36648006.5891267 40497317.6324462 47112307.9823074 54929096.1318238 61203771.3909412 65363904.4383134 67511187.7121409 68322135.5939819 68357933.0844172 67862996.4832606 66996045.7223726 65826234.9708508 64517017.0278006 63043037.9247023 61370081.7120116 59488810.9576902 57491305.3245611 55364038.8796873 53223092.7840504 50816369.6676584 48474744.3962039 45989885.8670453 43414357.326099 40867428.7667448 38343778.5602573 35771172.1628418 33276479.7141271 30711476.9312164 28319884.0182829 26051180.1277351 23782321.7983542 21647581.3567972 19612800.2454174 17796949.0836401 16052436.2788799 14428606.6653065 12956339.2680424 11623128.6159072 10404018.7422507 9271624.14339566 8273468.4533772 7353000.40799178 6539447.6899211 5808387.06777048 5109843.67598669 4482608.63399103 3903565.49888454 3374222.04349805 2914324.57328507 2499261.77155493 2117288.03114678 1780142.15548628 1487059.20411444 1213258.68801584 975303.742991007 777156.221833435 612021.778724028 466146.405023406 357320.598214326 275146.929002415 202952.237864002 142313.809184517 100102.556198924 68176.0814191885 46750.8782263586 29547.5588244877 19318.7186709378 13569.8908034153 9505.9411920144 6527.24537816857 3226.489847397 1555.47601042795 631.052419982487 124.425840012653 0 0 0 0 0 0 0 0 0 0
"CVDCOST" 76803229.754502 98711836.6986603 119906243.391838 137709779.632903 154348073.585842 167784850.159707 181586141.610184 191121656.709965 199208919.477651 205773572.338161 210173459.172463 213971036.630094 215430996.636662 215833199.490586 212938260.161222 210611308.247091 206887129.043276 203002138.398992 197759488.060557 190659181.156423 183134726.351865 176345945.112279 168728685.608231 161010729.011048 151965273.991686 144084617.648109 135896000.070174 127128815.376811 118740090.332894 110622823.838439 102692673.235836 94875157.6466858 88173469.6302033 80742127.9461151 74545710.5583171 67504974.3420835 62150226.3003606 56360900.6242584 51494902.4241142 46917618.0474813 42519340.7266467 38619386.9982394 35001984.2204969 31985578.6883975 28804832.8685927 25858156.0083603 23313858.6503922 21048175.031655 18624139.9658816 16736427.3205449 14635515.9487012 13006142.1633165 11411090.9141376 9959838.57777241 8387989.11048632 7381691.49655503 6211971.88818669 5238712.47124141 4334649.9555005 3547125.40525289 2950314.50687454 2305381.91436995 1852476.0788358 1403024.41294015 1046598.24431118 721752.443699523 535021.777831531 385607.028786303 269230.377475665 210218.913783936 133414.434073988 82187.7186457004 44713.2624879054 31572.928554281 20091.1146393454 8433.43759828875 313.520843190985 273.297143596076 0 0 0 0 0 0 0 0 0
"NEPHCOST" 29749636.86206 30516797.8948019 31299990.1425657 33135672.3117502 36252289.1777963 38965348.3913366 41279533.1708724 42810905.7387452 44334544.6362034 45341897.5312381 46233758.0875183 47294879.0700732 47651633.476152 47024360.3765298 47089595.8089448 46061376.9279945 45560667.4685941 44431682.3138717 43455850.2781377 42628604.6291671 41128698.7969288 39701789.9047322 37929392.6083293 36306339.1218387 35184365.8201168 33602186.6130392 32123329.7375259 30569037.4401529 28501735.2079585 27167484.123458 25381909.5526253 23241279.4659321 21649024.5053317 19958528.5448398 18098814.7693124 16621162.6079167 14960843.0826362 13565412.8674338 11879162.4688781 10648569.3385131 9453068.75731418 8299196.87247813 7397035.56045088 6545344.96643672 5742301.26946564 5091969.96501612 4504164.91297575 4071837.90642682 3626350.15746959 3209766.91692131 2847499.93956388 2536951.56514591 2288184.10447874 1960284.00641879 1660248.31946322 1423195.1150372 1220580.19612937 1067854.99356137 883471.508152022 700605.571862998 564895.623913357 415516.034086501 298347.74365283 220352.892920838 147843.144850885 111021.723425556 87935.5953194634 60201.0899317909 35644.0554430595 27753.1204388523 15921.0051800392 9032.22704881794 4349.25310716885 6382.90360621235 6167.05662435976 4038.06917873461 0 0 0 0 0 0 0 0 0 0 0
"RETCOST" 1302303.0385635 1874335.90937826 2428712.58405069 2850382.81132935 3251475.73529343 3690627.9357278 3992424.61807805 4265507.02417578 4477807.73702511 4707238.74117515 4740021.95742557 4900877.84036411 4961690.67117641 4906826.08769668 4923319.57344676 4937404.90620402 4806394.15448949 4735616.26759071 4740000.17485848 4538486.60130591 4385931.80193885 4254016.975483 4047515.31490345 3895961.58336996 3677798.71323744 3502603.52393358 3331578.43712224 3126870.08352002 2953764.85674274 2777655.40241452 2555173.33598884 2382414.32187164 2212445.44421183 2003332.30839033 1816583.14476067 1631465.32748946 1485651.01121147 1340825.02243401 1186847.4078723 1059339.55551308 962191.003475024 837637.696604221 750121.260761388 671689.553488359 594916.731877815 545370.379819431 473847.959307363 426767.585792765 382105.540515363 344199.541969784 299092.598302615 263718.513738457 225097.204051059 193862.411112912 166030.860917242 141144.152044868 120328.536990858 99746.0579641185 78319.348058694 62265.1803384578 49661.9338645536 40297.6429011977 32559.2012015196 23244.6828900294 17024.7171958548 12830.3644376745 8383.96723889362 5614.09937654292 4710.88899934671 2592.67806630637 2103.07468411418 1162.66447265036 940.267976245461 358.957701869058 365.309309522594 91.6648342996594 48.4646209238488 0 0 0 0 0 0 0 0 0 0
"NEUCOST" 1984743.9581508 4526104.27538844 7170180.47313584 10418962.6741135 13330835.6292301 15524670.2574364 18014038.8306061 20163637.1199898 21724225.7383516 23124354.1478604 23909866.2250378 24356847.4856935 24575728.5223364 24738271.2256494 24868028.4105438 24330822.5618563 24233905.3384621 23547411.9015378 22979013.1104215 22808538.4172316 21786282.855216 20924804.1629167 20396865.8926478 19314354.4809095 18367382.8751356 17521054.1874448 16875960.537475 15928293.6277617 14913138.7786486 13896142.3303409 12932372.8974199 11892613.1519428 10860123.2845759 10051401.7272767 9190026.62888947 8347552.59882884 7611271.39043965 6869350.65865986 6230475.07588513 5538105.79086072 4978416.00383959 4452965.73759934 3992432.36848713 3544969.44020699 3181675.92777703 2862247.83392236 2499756.07314835 2223132.63134982 1936062.22230765 1716910.92896641 1485629.34274808 1303741.34074275 1125857.78997591 957767.530204541 826459.283664546 709151.824662082 583769.966363941 488642.037890717 400997.189677938 321295.823708106 242664.872706113 186743.132068217 144034.43392447 108843.181410157 78366.7724485002 57691.8841094331 39181.8477134383 27628.0465152474 17203.6642008389 11037.0494116661 7296.63905512628 5131.89944307144 3223.45551614359 1995.1490666052 1155.11735484693 667.744697715141 121.899014793697 0 0 0 0 0 0 0 0 0 0
"CANCOST" 14705100.21313 27851493.5778385 24698718.3655651 24265023.956191 21375993.4730288 22161971.4138766 19207453.537432 17866208.5819006 15972465.4774611 15208010.2618114 13945835.1806512 12787388.5757299 11945849.144912 10807806.4337435 10508768.3721551 9131681.17923205 8307746.78684066 7946417.6743305 6979758.64418695 6266664.70640617 5753400.30301878 5051528.13672645 4613981.66696218 4192998.50229676 3660454.65244112 3160363.41463753 2823248.93485419 2711842.41050918 2331641.11161058 2018740.30053429 1805583.82513152 1584236.47930963 1413183.2970389 1220888.15691022 994611.25439084 856936.592669026 763446.986733954 684726.257774716 581972.817636245 515770.290364771 447276.423327957 358760.828261969 311569.086440181 270692.910794266 242129.149140573 198836.793837102 153354.30336935 125916.590785973 111321.975787194 91305.2594024347 77342.9811012818 71593.0337663604 53760.6007716665 41047.5338802827 38263.3896178786 20929.1630262258 20385.3351828078 17131.6641900594 10911.7976859457 9940.04859985444 5986.70212734698 4749.03015114303 3542.45885639886 1422.67242621968 2844.25001542802 1660.83907199878 973.834167822817 287.810476743395 1140.571760491 0 224.253113629056 235.07029791271 94.2775639868899 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OSTCOST" 9809216.12626841 18889744.8061091 27267026.6729793 34768365.0658547 41811552.2599628 48150921.3231149 53375038.2825821 57909692.3361742 61649750.7319806 64665997.4900832 67047686.0598984 68732982.8035487 69860568.047651 70322280.8709582 70361686.5063126 69994132.8152128 69088074.4919677 67848839.2153838 66306993.966793 64364192.7946056 62250731.4847965 59994927.7295681 57481686.1808996 54854804.9835301 52214877.7302781 49556473.4817545 46790976.598857 44002326.742599 41227345.4328949 38482948.1905899 35758717.6443041 33172862.7799811 30771676.2629219 28387629.0161105 26115394.7688976 23876702.2052271 21784688.9567598 19856217.2771694 18052932.7730565 16377889.6005885 14820605.6708704 13401496.2089908 12039886.0504922 10827170.475641 9688312.14427918 8623041.20758102 7670047.9358576 6781529.65438454 5959992.015301 5244977.80649144 4556727.86884913 3938681.75268178 3391630.14736752 2888265.28253197 2439469.13128693 2056483.00507419 1698409.49863363 1389339.48292548 1130563.18555829 898609.211960798 713105.728939591 555193.331584985 427296.929772171 323755.615952127 235045.103399179 173077.673414595 121065.053639333 86250.1286142795 61477.6423417835 43724.041862358 30347.7589376099 21458.5686782435 10474.3570682066 6265.17297808188 2804.66575114725 1355.21754073565 260.603619039422 66.055932989725 0 0 0 0 0 0 0 0 0
"DEPCOST" 2941813.7434201 5536636.41172763 7819412.52884007 9802550.3861973 11487058.6427817 12902661.2126385 14077369.5133476 15007843.806938 15716704.7182615 16224508.1734859 16532089.2695819 16669644.3977383 16669393.6339024 16487300.583311 16230184.3108538 15845839.8757268 15382667.4274443 14857046.6143398 14286342.2056142 13648647.297155 12994575.4874836 12308619.6926592 11586596.916112 10885464.1261985 10181624.2487564 9489746.10228224 8815567.64570002 8161866.20570427 7519896.14706642 6924378.50439681 6329714.09817173 5775643.13693548 5269000.51987833 4788849.14404143 4329031.58035349 3897736.85702872 3509357.17784354 3152937.41279974 2826187.36209479 2528271.79185057 2259667.25202008 2019583.05154497 1791521.65662722 1593966.14172008 1413008.39072574 1247383.94488491 1102802.49719532 964221.310721816 843523.406191431 735816.627348775 633779.840450659 545558.765400872 465777.53851152 394389.922164933 331210.38287159 276813.029217656 225876.697553554 183263.915280299 147489.685301859 115776.971961062 90597.0327016537 69993.2794293468 53737.3034852728 40342.1395698681 29079.7150276229 20910.6509164259 14876.2988714317 10201.6061867105 7088.92113738249 4687.37020225931 3097.26247244387 2197.29602972946 1494.47728086073 848.684350142438 367.013597739734 167.638609721577 60.4877084242535 18.4218994479453 0 0 0 0 0 0 0 0 0
"DEMCOST" 2732923.9336281 4579685.26915594 6335081.97623422 7286145.07990033 8484077.66676936 10264907.4986963 11761110.5275426 12640180.6529306 14433808.8276229 15347596.7247003 17100877.8198919 17387810.265242 19696041.4393012 21016305.4623981 22190465.818419 23122873.3592896 21806427.1243611 22490699.6095453 23641381.1592847 23492009.6826407 23061968.5102701 22641601.3411068 21521890.4989209 20768949.1303647 20102917.4492598 19314287.3583111 18193169.5741347 18332614.6678845 16814886.5309936 15872296.6030934 14431762.9847026 13250571.1625481 12210221.9091911 11766973.9499087 11545938.6784076 10745622.1763936 9645480.27607672 8822660.3053074 7832367.47718996 7202022.60970312 6934277.47847424 6425510.64967879 5969695.16499984 5529017.51308671 5203873.74578596 4597981.11652905 4321506.3889916 3980266.78724397 3932514.55938127 3771373.47119813 3367465.41292038 3185027.52310206 2969691.89100009 2624615.3412212 2456761.87264827 2443743.69047246 1974185.08669394 1841059.656265 1640483.10214476 1373164.86021561 1182005.23386581 1076925.22669779 850023.152041867 706779.560838934 531989.541830415 392634.484891327 284812.387628879 187916.655265134 134774.808683653 72219.5444779173 47556.3997051573 38176.6879823285 18154.0850728957 12080.806954398 5823.37127363222 3055.29771821907 1336.0247861603 581.503277934693 0 0 0 0 0 0 0 0 0
"OTHCOST" 205962102.352342 203231393.351055 202419713.522531 201165372.743255 199656025.558238 197910952.287194 195624163.901485 192699350.235769 188926724.620372 183862814.014782 179387836.942221 173552187.36376 167652528.355153 161815861.647228 155319678.467354 148673821.292897 141671826.570695 135102178.434751 127688688.211516 121491479.056726 113807220.227493 107221766.46705 100367914.714966 93562722.6772583 87441468.2880837 81052661.8448958 75009694.6472051 69272999.5541781 63616802.0654943 58358908.7659181 53207950.8027152 48316970.0409759 44280407.4770697 40105471.4945171 36089857.4387923 32431727.622104 29124393.2300182 26109896.6547784 23283828.4449562 20844627.5382328 18556443.0374097 16493795.6981286 14593466.0771411 12934388.0802011 11522521.0662414 10167322.7533683 9052778.59017137 7813874.03793077 6834616.89009242 5943716.07104657 5169026.45309836 4434282.18795389 3788975.95645323 3181104.79756772 2689415.1385285 2257740.10371519 1838106.70648843 1499023.75949642 1196429.92929222 965036.319899792 747204.060306932 583915.785710866 444011.031194481 327634.420482081 238717.842130522 175689.82589895 118772.539782822 83901.6281259764 60116.645091774 39509.6229343441 26406.4821296698 18380.6315948541 10961.4759245417 6262.73264057081 3271.55758646919 1094.36495766182 430.850876708462 87.6141621743477 0 0 0 0 0 0 0 0 0
"SCOST" 8120219.47990442 20821994.1811957 32383493.842121 42192786.8966885 51123655.8152012 60949732.8143567 69201849.5032685 75166122.3540935 82761724.0731344 87775889.3606365 93969722.4666023 95779822.3308474 102273327.446596 106100031.158983 108921346.995555 110507783.495831 106596417.10218 106879881.603375 108188738.276512 106250749.581731 103142302.751416 99862429.8210326 95187101.9307225 90978797.8905774 87296407.1226695 83019535.4472959 77992386.3563204 76320399.2063562 70281961.7206247 65952795.2455056 60334048.502632 55487606.6749517 51032701.7413278 48253690.4991879 45930615.2838608 42422718.4562592 38312974.8019946 34859571.6415103 31117052.9054014 28604315.0145014 26836908.6852469 24713844.5846412 22679456.3247133 20908451.2486665 19379718.3997541 17238646.8348811 15919200.707971 14519126.3537461 13878842.0190626 12992702.4360155 11606004.1993831 10711718.2608888 9800306.80093419 8573464.76533221 7834939.04970493 7544543.20523762 6149439.0238709 5582827.01802386 4909926.9260773 4075331.65929748 3440476.11482272 3078701.51184245 2413384.26002299 1984192.70826186 1497202.29919873 1110949.31548491 798792.677971924 524272.912330129 377177.147007916 209947.97276186 140355.861338173 108010.151719831 53264.4511614426 33358.2675212138 15823.3244791812 7481.42288795804 3930.88974773459 1752.29796766387 0 0 0 0 0 0 0 0 0
"ECOST" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TCOST" 141395768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
